device,light,position1,position2,position3,best_probe_count,ber,csv_file1,csv_file2,csv_file3,bit_blocks
mate40pro,yellow,4,14,19,14,0.5333333333333333,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\14.csv,data\mate40pro\yellow\19.csv,"[[-1, 1, 1], [-1, -1, -1], [1, 1, -1], [1, -1, -1], [-1, -1, -1], [1, -1, 1], [-1, 1, -1], [1, 1, -1], [-1, 1, -1], [-1, 1, -1]]"
mate40pro,yellow,4,14,20,9,0.4,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\14.csv,data\mate40pro\yellow\20.csv,"[[-1, -1, -1], [1, -1, 1], [-1, 1, -1], [1, 1, -1], [1, 1, 1], [1, 1, 1], [1, -1, 1], [1, 1, -1], [-1, 1, -1], [-1, -1, -1]]"
mate40pro,yellow,4,14,21,14,0.4,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\14.csv,data\mate40pro\yellow\21.csv,"[[-1, -1, -1], [1, -1, -1], [1, -1, -1], [1, -1, -1], [-1, -1, -1], [1, 1, 1], [-1, 1, -1], [1, -1, 1], [1, -1, -1], [1, 1, -1]]"
mate40pro,yellow,4,14,22,5,0.26666666666666666,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\14.csv,data\mate40pro\yellow\22.csv,"[[-1, -1, -1], [1, -1, 1], [-1, 1, 1], [-1, -1, 1], [-1, -1, -1], [-1, 1, -1], [-1, 1, 1], [-1, -1, 1], [-1, -1, 1], [-1, -1, -1]]"
mate40pro,yellow,4,14,23,8,0.6333333333333333,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\14.csv,data\mate40pro\yellow\23.csv,"[[-1, 1, -1], [1, -1, 1], [-1, -1, 1], [1, -1, -1], [-1, 1, -1], [-1, 1, -1], [-1, 1, -1], [-1, 1, 1], [-1, 1, 1], [1, 1, 1]]"
mate40pro,yellow,4,14,24,6,0.06666666666666667,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\14.csv,data\mate40pro\yellow\24.csv,"[[-1, 1, -1], [-1, 1, 1], [1, -1, -1], [-1, -1, -1], [-1, 1, -1], [-1, 1, 1], [1, 1, -1], [-1, -1, 1], [1, -1, 1], [-1, -1, -1]]"
mate40pro,yellow,4,14,25,15,0.23333333333333334,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\14.csv,data\mate40pro\yellow\25.csv,"[[1, 1, 1], [-1, 1, -1], [-1, 1, 1], [1, -1, -1], [1, 1, -1], [-1, -1, -1], [-1, -1, 1], [-1, 1, -1], [1, 1, 1], [1, 1, -1]]"
mate40pro,yellow,4,14,26,14,0.6,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\14.csv,data\mate40pro\yellow\26.csv,"[[-1, 1, 1], [1, -1, 1], [1, -1, -1], [1, -1, -1], [1, -1, 1], [1, 1, 1], [1, -1, -1], [1, -1, 1], [1, 1, 1], [1, 1, -1]]"
mate40pro,yellow,4,14,27,14,0.4666666666666667,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\14.csv,data\mate40pro\yellow\27.csv,"[[-1, 1, -1], [-1, -1, 1], [1, -1, 1], [1, 1, 1], [-1, 1, -1], [-1, -1, 1], [-1, -1, -1], [-1, 1, 1], [-1, 1, -1], [1, 1, 1]]"
mate40pro,yellow,4,14,28,6,0.2,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\14.csv,data\mate40pro\yellow\28.csv,"[[1, -1, -1], [-1, 1, -1], [-1, 1, -1], [-1, -1, 1], [-1, 1, 1], [1, 1, -1], [-1, 1, 1], [-1, 1, 1], [-1, -1, 1], [1, 1, -1]]"
mate40pro,yellow,4,15,16,8,0.5666666666666667,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\15.csv,data\mate40pro\yellow\16.csv,"[[1, 1, 1], [1, 1, -1], [-1, 1, -1], [-1, 1, -1], [1, 1, 1], [-1, 1, -1], [1, 1, 1], [1, -1, 1], [-1, 1, 1], [-1, -1, -1]]"
mate40pro,yellow,4,15,17,8,0.5,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\15.csv,data\mate40pro\yellow\17.csv,"[[1, 1, 1], [-1, -1, 1], [1, 1, -1], [-1, 1, -1], [-1, 1, -1], [-1, -1, 1], [-1, -1, -1], [1, 1, -1], [-1, -1, 1], [-1, 1, 1]]"
mate40pro,yellow,4,15,18,16,0.3333333333333333,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\15.csv,data\mate40pro\yellow\18.csv,"[[-1, 1, 1], [1, 1, 1], [1, -1, -1], [-1, 1, 1], [-1, 1, -1], [1, -1, -1], [1, -1, 1], [-1, -1, -1], [1, -1, -1], [-1, 1, 1]]"
mate40pro,yellow,4,15,19,12,0.43333333333333335,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\15.csv,data\mate40pro\yellow\19.csv,"[[-1, -1, -1], [-1, -1, -1], [1, 1, -1], [-1, 1, 1], [1, -1, -1], [1, -1, -1], [-1, -1, -1], [-1, -1, -1], [1, -1, 1], [1, 1, 1]]"
mate40pro,yellow,4,15,20,9,0.4666666666666667,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\15.csv,data\mate40pro\yellow\20.csv,"[[-1, 1, 1], [1, -1, -1], [1, 1, -1], [-1, 1, 1], [1, 1, -1], [-1, -1, -1], [1, 1, -1], [-1, -1, -1], [1, 1, -1], [-1, -1, 1]]"
mate40pro,yellow,4,15,21,14,0.5,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\15.csv,data\mate40pro\yellow\21.csv,"[[1, 1, 1], [-1, -1, 1], [-1, -1, -1], [-1, 1, -1], [1, -1, -1], [-1, 1, -1], [-1, 1, -1], [1, -1, -1], [1, -1, 1], [1, -1, 1]]"
mate40pro,yellow,4,15,22,6,0.13333333333333333,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\15.csv,data\mate40pro\yellow\22.csv,"[[1, -1, 1], [1, -1, 1], [1, -1, -1], [-1, -1, 1], [1, -1, 1], [-1, 1, -1], [1, 1, -1], [-1, -1, -1], [1, 1, 1], [1, -1, -1]]"
mate40pro,yellow,4,15,23,15,0.3333333333333333,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\15.csv,data\mate40pro\yellow\23.csv,"[[1, -1, 1], [-1, 1, -1], [1, 1, 1], [1, -1, -1], [1, 1, 1], [1, 1, -1], [1, 1, 1], [1, -1, -1], [-1, -1, 1], [-1, 1, 1]]"
mate40pro,yellow,4,15,24,6,0.6,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\15.csv,data\mate40pro\yellow\24.csv,"[[-1, -1, -1], [1, -1, 1], [1, -1, 1], [1, 1, 1], [1, 1, -1], [-1, 1, 1], [-1, 1, -1], [1, -1, 1], [1, -1, -1], [1, -1, -1]]"
mate40pro,yellow,4,15,25,15,0.23333333333333334,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\15.csv,data\mate40pro\yellow\25.csv,"[[-1, -1, -1], [1, -1, 1], [1, -1, -1], [1, 1, 1], [-1, 1, 1], [-1, 1, -1], [-1, -1, 1], [-1, 1, 1], [1, -1, 1], [-1, 1, -1]]"
mate40pro,yellow,4,15,26,16,0.36666666666666664,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\15.csv,data\mate40pro\yellow\26.csv,"[[1, 1, 1], [1, 1, 1], [-1, -1, 1], [1, 1, -1], [-1, 1, -1], [1, -1, -1], [1, 1, 1], [1, 1, -1], [1, -1, 1], [-1, -1, 1]]"
mate40pro,yellow,4,15,27,12,0.6666666666666666,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\15.csv,data\mate40pro\yellow\27.csv,"[[-1, 1, 1], [-1, 1, -1], [-1, -1, -1], [-1, -1, 1], [1, -1, 1], [-1, -1, 1], [-1, 1, 1], [-1, 1, -1], [1, 1, 1], [-1, -1, -1]]"
mate40pro,yellow,4,15,28,6,0.23333333333333334,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\15.csv,data\mate40pro\yellow\28.csv,"[[-1, 1, -1], [-1, -1, 1], [-1, 1, 1], [-1, 1, -1], [1, 1, -1], [1, -1, -1], [-1, -1, -1], [1, 1, -1], [-1, -1, 1], [1, 1, -1]]"
mate40pro,yellow,4,16,17,6,0.3,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\16.csv,data\mate40pro\yellow\17.csv,"[[1, -1, 1], [-1, -1, -1], [-1, 1, 1], [-1, -1, 1], [-1, 1, -1], [-1, 1, 1], [-1, 1, 1], [-1, 1, -1], [-1, -1, 1], [-1, -1, 1]]"
mate40pro,yellow,4,16,18,15,0.4,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\16.csv,data\mate40pro\yellow\18.csv,"[[1, -1, 1], [1, -1, -1], [1, 1, -1], [-1, -1, 1], [1, 1, 1], [-1, -1, -1], [-1, 1, -1], [1, -1, -1], [-1, -1, 1], [1, -1, -1]]"
mate40pro,yellow,4,16,19,15,0.3,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\16.csv,data\mate40pro\yellow\19.csv,"[[-1, 1, -1], [1, -1, 1], [1, 1, 1], [-1, -1, 1], [-1, -1, -1], [1, 1, -1], [-1, -1, -1], [-1, 1, 1], [1, -1, -1], [-1, 1, -1]]"
mate40pro,yellow,4,16,20,15,0.43333333333333335,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\16.csv,data\mate40pro\yellow\20.csv,"[[-1, -1, -1], [-1, -1, -1], [-1, -1, 1], [-1, 1, -1], [-1, 1, 1], [1, -1, 1], [1, 1, 1], [1, -1, -1], [-1, 1, -1], [1, -1, 1]]"
mate40pro,yellow,4,16,21,16,0.2,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\16.csv,data\mate40pro\yellow\21.csv,"[[-1, -1, 1], [-1, -1, 1], [1, 1, 1], [-1, -1, -1], [-1, 1, 1], [-1, -1, 1], [1, -1, -1], [1, 1, -1], [1, 1, 1], [-1, -1, -1]]"
mate40pro,yellow,4,16,22,6,0.4666666666666667,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\16.csv,data\mate40pro\yellow\22.csv,"[[1, -1, -1], [-1, -1, 1], [1, -1, 1], [1, 1, 1], [-1, -1, 1], [-1, 1, 1], [-1, -1, -1], [-1, -1, 1], [-1, 1, 1], [-1, 1, -1]]"
mate40pro,yellow,4,16,23,14,0.5333333333333333,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\16.csv,data\mate40pro\yellow\23.csv,"[[-1, 1, -1], [1, -1, -1], [1, 1, -1], [1, -1, -1], [-1, -1, 1], [-1, -1, 1], [1, 1, -1], [-1, 1, 1], [1, -1, -1], [-1, -1, -1]]"
mate40pro,yellow,4,16,24,6,0.3333333333333333,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\16.csv,data\mate40pro\yellow\24.csv,"[[-1, -1, 1], [1, -1, 1], [1, -1, 1], [-1, 1, -1], [-1, -1, -1], [1, -1, -1], [1, -1, -1], [-1, 1, 1], [1, 1, 1], [-1, 1, -1]]"
mate40pro,yellow,4,16,25,12,0.3333333333333333,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\16.csv,data\mate40pro\yellow\25.csv,"[[1, 1, -1], [-1, -1, -1], [1, -1, 1], [1, -1, 1], [-1, 1, -1], [1, -1, 1], [-1, -1, 1], [-1, 1, 1], [-1, -1, 1], [-1, 1, -1]]"
mate40pro,yellow,4,16,26,15,0.26666666666666666,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\16.csv,data\mate40pro\yellow\26.csv,"[[-1, 1, 1], [-1, 1, -1], [1, 1, -1], [1, 1, 1], [-1, 1, 1], [-1, -1, 1], [-1, -1, -1], [-1, 1, 1], [-1, -1, -1], [1, 1, 1]]"
mate40pro,yellow,4,16,27,8,0.06666666666666667,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\16.csv,data\mate40pro\yellow\27.csv,"[[-1, 1, 1], [-1, -1, -1], [1, 1, 1], [-1, -1, -1], [-1, 1, 1], [1, -1, -1], [1, 1, 1], [1, -1, -1], [1, -1, -1], [-1, 1, -1]]"
mate40pro,yellow,4,16,28,6,0.2,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\16.csv,data\mate40pro\yellow\28.csv,"[[1, 1, 1], [-1, 1, -1], [1, -1, -1], [-1, -1, -1], [-1, 1, -1], [-1, -1, -1], [1, 1, -1], [1, 1, -1], [-1, 1, -1], [-1, -1, -1]]"
mate40pro,yellow,4,17,18,14,0.3,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\17.csv,data\mate40pro\yellow\18.csv,"[[-1, -1, 1], [1, -1, 1], [1, -1, -1], [1, 1, -1], [1, -1, 1], [1, 1, 1], [-1, -1, -1], [-1, -1, 1], [1, -1, 1], [1, -1, -1]]"
mate40pro,yellow,4,17,19,14,0.5333333333333333,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\17.csv,data\mate40pro\yellow\19.csv,"[[1, 1, 1], [-1, 1, 1], [-1, 1, 1], [1, 1, -1], [1, -1, -1], [-1, -1, 1], [1, -1, -1], [1, -1, -1], [1, -1, 1], [1, -1, 1]]"
mate40pro,yellow,4,17,20,14,0.6666666666666666,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\17.csv,data\mate40pro\yellow\20.csv,"[[1, -1, -1], [-1, -1, 1], [-1, 1, -1], [1, 1, -1], [-1, 1, 1], [-1, -1, 1], [-1, -1, 1], [-1, 1, 1], [1, -1, 1], [1, -1, 1]]"
mate40pro,yellow,4,17,21,14,0.4666666666666667,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\17.csv,data\mate40pro\yellow\21.csv,"[[-1, -1, 1], [1, 1, -1], [-1, 1, 1], [1, 1, -1], [-1, 1, 1], [-1, 1, 1], [1, 1, 1], [1, 1, -1], [-1, 1, 1], [-1, 1, -1]]"
mate40pro,yellow,4,17,22,5,0.3,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\17.csv,data\mate40pro\yellow\22.csv,"[[-1, 1, 1], [-1, -1, 1], [-1, 1, -1], [1, -1, -1], [1, 1, 1], [1, -1, -1], [-1, 1, 1], [-1, 1, 1], [-1, -1, 1], [-1, -1, 1]]"
mate40pro,yellow,4,17,23,15,0.6,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\17.csv,data\mate40pro\yellow\23.csv,"[[-1, -1, -1], [1, -1, 1], [1, 1, -1], [1, 1, 1], [1, 1, -1], [1, -1, -1], [-1, 1, -1], [-1, -1, 1], [1, 1, 1], [1, -1, -1]]"
mate40pro,yellow,4,17,24,6,0.2,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\17.csv,data\mate40pro\yellow\24.csv,"[[1, 1, -1], [-1, -1, 1], [1, -1, 1], [1, 1, 1], [1, -1, 1], [-1, -1, 1], [-1, -1, 1], [-1, -1, -1], [1, -1, -1], [1, -1, -1]]"
mate40pro,yellow,4,17,25,15,0.3333333333333333,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\17.csv,data\mate40pro\yellow\25.csv,"[[1, -1, -1], [1, -1, -1], [1, -1, 1], [-1, -1, -1], [1, 1, -1], [-1, -1, -1], [1, -1, 1], [1, -1, -1], [1, -1, 1], [1, 1, 1]]"
mate40pro,yellow,4,17,26,14,0.3333333333333333,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\17.csv,data\mate40pro\yellow\26.csv,"[[-1, -1, -1], [1, -1, 1], [-1, 1, -1], [1, 1, 1], [-1, -1, 1], [1, 1, 1], [1, -1, 1], [1, -1, -1], [-1, 1, 1], [-1, -1, -1]]"
mate40pro,yellow,4,17,27,8,0.7333333333333333,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\17.csv,data\mate40pro\yellow\27.csv,"[[-1, 1, -1], [-1, -1, 1], [-1, 1, 1], [-1, 1, -1], [-1, 1, 1], [-1, -1, 1], [-1, 1, 1], [-1, 1, -1], [-1, 1, -1], [1, 1, 1]]"
mate40pro,yellow,4,17,28,6,0.23333333333333334,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\17.csv,data\mate40pro\yellow\28.csv,"[[1, 1, 1], [1, -1, 1], [1, 1, -1], [1, 1, -1], [1, 1, -1], [-1, -1, -1], [1, 1, 1], [1, -1, -1], [-1, -1, 1], [-1, 1, -1]]"
mate40pro,yellow,4,18,19,15,0.3,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\18.csv,data\mate40pro\yellow\19.csv,"[[1, 1, 1], [1, -1, 1], [-1, 1, -1], [1, -1, 1], [-1, -1, -1], [1, -1, 1], [1, -1, 1], [-1, -1, 1], [-1, -1, -1], [-1, 1, 1]]"
mate40pro,yellow,4,18,20,14,0.43333333333333335,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\18.csv,data\mate40pro\yellow\20.csv,"[[-1, 1, 1], [1, -1, -1], [-1, -1, 1], [-1, 1, 1], [1, 1, 1], [1, -1, -1], [-1, -1, 1], [-1, 1, -1], [-1, -1, -1], [1, -1, 1]]"
mate40pro,yellow,4,18,21,14,0.4666666666666667,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\18.csv,data\mate40pro\yellow\21.csv,"[[-1, -1, 1], [1, 1, -1], [-1, 1, 1], [1, 1, 1], [1, 1, -1], [-1, -1, 1], [1, 1, -1], [1, 1, -1], [1, 1, -1], [1, 1, -1]]"
mate40pro,yellow,4,18,22,14,0.4666666666666667,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\18.csv,data\mate40pro\yellow\22.csv,"[[1, 1, 1], [-1, -1, 1], [-1, 1, -1], [-1, -1, -1], [-1, 1, -1], [1, -1, -1], [-1, 1, 1], [-1, -1, 1], [-1, -1, -1], [1, 1, -1]]"
mate40pro,yellow,4,18,23,15,0.3333333333333333,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\18.csv,data\mate40pro\yellow\23.csv,"[[1, -1, 1], [-1, 1, -1], [-1, 1, -1], [1, 1, -1], [1, 1, -1], [-1, -1, -1], [-1, 1, 1], [1, -1, 1], [1, -1, 1], [1, -1, -1]]"
mate40pro,yellow,4,18,24,14,0.4666666666666667,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\18.csv,data\mate40pro\yellow\24.csv,"[[-1, -1, -1], [1, -1, 1], [-1, -1, -1], [1, -1, 1], [1, 1, 1], [1, -1, -1], [1, -1, -1], [-1, -1, 1], [-1, -1, 1], [1, -1, 1]]"
mate40pro,yellow,4,18,25,15,0.23333333333333334,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\18.csv,data\mate40pro\yellow\25.csv,"[[1, -1, -1], [1, -1, 1], [1, -1, 1], [1, 1, -1], [-1, -1, 1], [-1, 1, -1], [1, 1, 1], [1, 1, -1], [1, 1, -1], [1, 1, -1]]"
mate40pro,yellow,4,18,26,16,0.4,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\18.csv,data\mate40pro\yellow\26.csv,"[[-1, 1, -1], [-1, 1, -1], [-1, 1, -1], [1, 1, -1], [1, -1, 1], [-1, 1, 1], [1, 1, 1], [-1, -1, 1], [1, 1, -1], [1, 1, -1]]"
mate40pro,yellow,4,18,27,15,0.43333333333333335,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\18.csv,data\mate40pro\yellow\27.csv,"[[1, -1, -1], [-1, -1, 1], [-1, -1, 1], [1, -1, -1], [-1, 1, 1], [1, -1, 1], [-1, 1, 1], [-1, 1, -1], [1, -1, -1], [-1, -1, 1]]"
mate40pro,yellow,4,18,28,16,0.3,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\18.csv,data\mate40pro\yellow\28.csv,"[[1, 1, 1], [-1, -1, 1], [-1, 1, 1], [-1, -1, 1], [-1, 1, 1], [-1, 1, -1], [-1, -1, -1], [-1, 1, -1], [-1, 1, 1], [1, 1, -1]]"
mate40pro,yellow,4,19,20,20,0.36666666666666664,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\19.csv,data\mate40pro\yellow\20.csv,"[[1, -1, 1], [-1, 1, -1], [1, 1, -1], [-1, 1, -1], [-1, 1, 1], [-1, -1, 1], [-1, -1, 1], [-1, -1, 1], [-1, 1, -1], [1, -1, -1]]"
mate40pro,yellow,4,19,21,14,0.3,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\19.csv,data\mate40pro\yellow\21.csv,"[[1, -1, -1], [-1, -1, -1], [-1, 1, -1], [1, -1, 1], [-1, -1, 1], [-1, -1, -1], [1, -1, 1], [-1, 1, -1], [1, -1, 1], [-1, -1, -1]]"
mate40pro,yellow,4,19,22,14,0.4666666666666667,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\19.csv,data\mate40pro\yellow\22.csv,"[[1, -1, -1], [-1, -1, -1], [1, -1, 1], [-1, -1, 1], [-1, -1, -1], [-1, -1, 1], [-1, 1, 1], [1, 1, -1], [1, -1, 1], [-1, -1, 1]]"
mate40pro,yellow,4,19,23,15,0.26666666666666666,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\19.csv,data\mate40pro\yellow\23.csv,"[[1, 1, -1], [1, -1, -1], [-1, 1, 1], [1, -1, -1], [1, -1, 1], [-1, -1, -1], [-1, -1, 1], [-1, -1, -1], [-1, -1, 1], [-1, 1, -1]]"
mate40pro,yellow,4,19,24,19,0.4,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\19.csv,data\mate40pro\yellow\24.csv,"[[1, 1, 1], [-1, 1, -1], [-1, 1, -1], [-1, 1, -1], [1, 1, 1], [1, 1, -1], [1, -1, -1], [1, 1, 1], [1, -1, -1], [1, 1, -1]]"
mate40pro,yellow,4,19,25,15,0.13333333333333333,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\19.csv,data\mate40pro\yellow\25.csv,"[[-1, 1, 1], [1, 1, -1], [-1, -1, -1], [-1, -1, -1], [1, -1, 1], [1, -1, -1], [1, -1, -1], [1, 1, 1], [-1, 1, -1], [1, -1, -1]]"
mate40pro,yellow,4,19,26,12,0.13333333333333333,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\19.csv,data\mate40pro\yellow\26.csv,"[[-1, 1, 1], [1, 1, -1], [-1, -1, -1], [1, -1, 1], [-1, -1, 1], [-1, 1, -1], [-1, -1, -1], [-1, 1, -1], [1, -1, 1], [1, 1, -1]]"
mate40pro,yellow,4,19,27,12,0.16666666666666666,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\19.csv,data\mate40pro\yellow\27.csv,"[[-1, 1, -1], [-1, 1, -1], [1, 1, -1], [1, 1, 1], [1, -1, 1], [-1, -1, 1], [1, -1, 1], [-1, 1, 1], [-1, 1, 1], [1, 1, 1]]"
mate40pro,yellow,4,19,28,19,0.13333333333333333,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\19.csv,data\mate40pro\yellow\28.csv,"[[1, 1, -1], [-1, -1, -1], [1, -1, 1], [-1, 1, -1], [-1, -1, -1], [-1, -1, -1], [1, 1, -1], [-1, -1, -1], [-1, 1, -1], [1, -1, -1]]"
mate40pro,yellow,4,20,21,14,0.6333333333333333,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\20.csv,data\mate40pro\yellow\21.csv,"[[1, -1, 1], [-1, -1, -1], [-1, 1, 1], [1, 1, -1], [-1, -1, 1], [-1, -1, -1], [-1, 1, 1], [-1, -1, 1], [1, 1, 1], [1, -1, 1]]"
mate40pro,yellow,4,20,22,8,0.06666666666666667,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\20.csv,data\mate40pro\yellow\22.csv,"[[-1, 1, 1], [-1, -1, -1], [-1, 1, 1], [-1, -1, 1], [-1, 1, -1], [-1, 1, -1], [-1, 1, 1], [1, 1, 1], [-1, -1, 1], [-1, -1, -1]]"
mate40pro,yellow,4,20,23,13,0.5,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\20.csv,data\mate40pro\yellow\23.csv,"[[-1, -1, 1], [1, -1, 1], [1, 1, 1], [-1, -1, 1], [1, -1, -1], [1, -1, -1], [-1, -1, -1], [1, -1, 1], [1, -1, -1], [1, 1, 1]]"
mate40pro,yellow,4,20,24,20,0.26666666666666666,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\20.csv,data\mate40pro\yellow\24.csv,"[[-1, 1, -1], [1, -1, -1], [1, 1, -1], [1, 1, -1], [-1, 1, 1], [-1, -1, -1], [1, -1, -1], [-1, 1, 1], [-1, 1, -1], [-1, 1, -1]]"
mate40pro,yellow,4,20,25,15,0.26666666666666666,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\20.csv,data\mate40pro\yellow\25.csv,"[[1, 1, -1], [-1, 1, 1], [-1, 1, -1], [1, -1, -1], [1, 1, 1], [1, 1, -1], [1, -1, -1], [-1, 1, 1], [1, -1, 1], [1, -1, -1]]"
mate40pro,yellow,4,20,26,12,0.1,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\20.csv,data\mate40pro\yellow\26.csv,"[[-1, -1, -1], [1, -1, 1], [1, -1, -1], [-1, 1, -1], [-1, 1, 1], [1, 1, 1], [-1, -1, 1], [1, 1, 1], [1, -1, 1], [1, 1, 1]]"
mate40pro,yellow,4,20,27,9,0.03333333333333333,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\20.csv,data\mate40pro\yellow\27.csv,"[[-1, 1, 1], [1, 1, -1], [1, 1, 1], [-1, -1, 1], [-1, -1, -1], [1, -1, -1], [-1, 1, -1], [-1, -1, -1], [1, -1, 1], [-1, 1, 1]]"
mate40pro,yellow,4,20,28,14,0.7,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\20.csv,data\mate40pro\yellow\28.csv,"[[-1, -1, 1], [-1, 1, -1], [-1, 1, 1], [1, 1, 1], [-1, 1, -1], [-1, 1, 1], [1, 1, 1], [-1, 1, 1], [1, 1, -1], [1, -1, 1]]"
mate40pro,yellow,4,21,22,8,0.2,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\21.csv,data\mate40pro\yellow\22.csv,"[[-1, 1, 1], [1, -1, -1], [-1, 1, 1], [-1, -1, 1], [-1, -1, -1], [1, -1, 1], [1, 1, -1], [1, -1, -1], [-1, -1, 1], [-1, -1, 1]]"
mate40pro,yellow,4,21,23,15,0.4,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\21.csv,data\mate40pro\yellow\23.csv,"[[1, 1, -1], [-1, 1, 1], [-1, 1, -1], [-1, 1, -1], [1, -1, -1], [1, 1, 1], [1, 1, -1], [-1, -1, -1], [-1, 1, 1], [-1, -1, -1]]"
mate40pro,yellow,4,21,24,14,0.26666666666666666,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\21.csv,data\mate40pro\yellow\24.csv,"[[-1, -1, -1], [-1, -1, -1], [1, 1, -1], [-1, 1, 1], [-1, 1, 1], [1, -1, 1], [-1, -1, 1], [1, 1, -1], [1, -1, -1], [-1, -1, -1]]"
mate40pro,yellow,4,21,25,15,0.3333333333333333,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\21.csv,data\mate40pro\yellow\25.csv,"[[-1, 1, -1], [-1, -1, 1], [-1, 1, 1], [-1, 1, 1], [1, 1, 1], [-1, 1, -1], [-1, -1, 1], [1, -1, -1], [1, 1, -1], [-1, 1, -1]]"
mate40pro,yellow,4,21,26,16,0.26666666666666666,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\21.csv,data\mate40pro\yellow\26.csv,"[[-1, -1, -1], [1, 1, -1], [-1, -1, 1], [1, -1, -1], [-1, -1, -1], [1, 1, 1], [1, -1, -1], [1, -1, 1], [1, -1, 1], [-1, 1, -1]]"
mate40pro,yellow,4,21,27,16,0.3,data\mate40pro\yellow\4.csv,data\mate40pro\yellow\21.csv,data\mate40pro\yellow\27.csv,"[[1, -1, -1], [-1, 1, 1], [1, -1, 1], [1, 1, 1], [1, -1, 1], [-1, 1, -1], [-1, -1, -1], [1, -1, -1], [1, 1, 1], [1, 1, 1]]"
